Date,BTC-USD,ETH-USD,XRP-USD,USDT-USD,LTC-USD,XLM-USD,XMR-USD,XEM-USD,NEO-USD,DASH-USD,ZEC-USD,ETC-USD,WAVES-USD,DOGE-USD,DGB-USD,DCR-USD,REP-USD,LSK-USD,SC-USD,XVG-USD,GNT-USD,MONA-USD,ARDR-USD,BTS-USD,STEEM-USD,MAID-USD,SYS-USD,XZC-USD,BCN-USD,PIVX-USD,GBYTE-USD,DGD-USD,NXS-USD,BLOCK-USD,FCT-USD,NXT-USD,VTC-USD,NAV-USD,GAME-USD,XCP-USD,SNGLS-USD,NLC2-USD,IOC-USD
2017-01-22,924.6729736328125,10.703200340270996,0.0067130099050700665,1.0000100135803223,3.842940092086792,0.0023362101055681705,12.183500289916992,0.0036960800644010305,0.11431299895048141,15.110799789428711,43.30820083618164,1.3827199935913086,0.2495429962873459,0.00020737589511554688,0.0002671690017450601,0.9181129932403564,4.65526008605957,0.15555599331855774,0.0003595179005060345,1.849510044849012e-05,0.023054499179124832,0.02610040083527565,0.013970700092613697,0.003693860024213791,0.1610269993543625,0.12059199810028076,0.00935050006955862,1.7124199867248535,4.605040157912299e-05,0.011310500092804432,38.20750045776367,9.061539649963379,0.08401239663362503,0.0820813998579979,3.1558899879455566,0.005800790153443813,0.032665498554706573,0.03870069980621338,0.1740269958972931,1.9612400531768799,0.011859199963510036,0.00038791701081208885,0.36229899525642395
2017-01-23,921.0120239257812,10.820799827575684,0.006697290111333132,1.0000100135803223,3.8357601165771484,0.0023320598993450403,12.251700401306152,0.0036893899086862803,0.12994800508022308,15.190199851989746,42.85409927368164,1.4049999713897705,0.24048499763011932,0.00020813489391002804,0.00027623301139101386,0.9835839867591858,4.585140228271484,0.1556449979543686,0.0003648549027275294,2.763250085990876e-05,0.027077199891209602,0.024767300114035606,0.015445799566805363,0.0036979399155825377,0.15915200114250183,0.12287499755620956,0.009478840045630932,1.8105499744415283,4.627590169548057e-05,0.011234399862587452,39.51139831542969,9.45678997039795,0.09256099909543991,0.07004190236330032,3.3609399795532227,0.005762900225818157,0.03303689882159233,0.03792380169034004,0.18254399299621582,1.9466400146484375,0.011289600282907486,0.0003778579120989889,0.3515869975090027
2017-01-24,892.68701171875,10.632499694824219,0.006539979949593544,1.0000100135803223,3.786099910736084,0.0022335199173539877,11.814299583435059,0.003902199910953641,0.12021300196647644,14.089900016784668,41.41130065917969,1.3604300022125244,0.23361699283123016,0.00020226089691277593,0.00024989890516735613,1.0149199962615967,4.32988977432251,0.14893600344657898,0.0003327119047753513,2.4901000870158896e-05,0.027696099132299423,0.025226900354027748,0.016822900623083115,0.0036852399352937937,0.14758700132369995,0.11916700005531311,0.008952680043876171,1.5137200355529785,4.620540130417794e-05,0.011505399830639362,37.29650115966797,9.154879570007324,0.10537300258874893,0.062460001558065414,3.236330032348633,0.005659319926053286,0.03092139959335327,0.03835019841790199,0.17624300718307495,1.8665900230407715,0.012560100294649601,0.0003660020011011511,0.3225269913673401
2017-01-25,901.5419921875,10.570500373840332,0.006512890104204416,1.0000100135803223,3.7145299911499023,0.0021565300412476063,11.82979965209961,0.004542769864201546,0.1242159977555275,14.51039981842041,40.152400970458984,1.2897100448608398,0.2343910038471222,0.0002037350059254095,0.0002516790118534118,1.0137799978256226,4.325789928436279,0.14590899646282196,0.00033649191027507186,1.803399936761707e-05,0.026820199564099312,0.026190200820565224,0.0184067003428936,0.0036575300619006157,0.1460539996623993,0.12727299332618713,0.009050820022821426,1.4616600275039673,4.462010110728443e-05,0.013175900094211102,37.68450164794922,9.87572956085205,0.10799399763345718,0.0585842989385128,3.244420051574707,0.00577550008893013,0.031362198293209076,0.03720739856362343,0.1694370061159134,1.9000400304794312,0.012963700108230114,0.0003696320054586977,0.34682101011276245
2017-01-26,917.5859985351562,10.589099884033203,0.006689650006592274,1.0000100135803223,3.834320068359375,0.002197080058977008,11.980899810791016,0.005204000044614077,0.1336120069026947,15.0423002243042,38.52360153198242,1.3329399824142456,0.23905399441719055,0.00020804989617317915,0.00024772100732661784,1.565019965171814,4.141890048980713,0.1462550014257431,0.00035645090974867344,2.713530011533294e-05,0.029285399243235588,0.026172799989581108,0.01913050003349781,0.0038318000733852386,0.1477539986371994,0.12367399781942368,0.008770150132477283,1.51010000705719,5.0240800192113966e-05,0.013797399587929249,53.67879867553711,9.7849702835083,0.10216999799013138,0.0592740997672081,3.2661099433898926,0.005866770166903734,0.030765699222683907,0.03692210093140602,0.17256399989128113,2.021620035171509,0.01382139977067709,0.0004312510136514902,0.33653199672698975
2017-01-27,919.75,10.537300109863281,0.006415289826691151,1.0000100135803223,3.85588002204895,0.002195969922468066,12.096599578857422,0.004994390066713095,0.1303430050611496,15.342399597167969,38.21839904785156,1.2807400226593018,0.23653799295425415,0.0002043150016106665,0.0002667430089786649,1.3395999670028687,4.323860168457031,0.1478089988231659,0.0003755569050554186,1.9426999642746523e-05,0.028627799823880196,0.0261112991720438,0.01891780085861683,0.0038684699684381485,0.15219199657440186,0.12253899872303009,0.009165720082819462,1.4944599866867065,5.598990173893981e-05,0.014767900109291077,45.06769943237305,9.974340438842773,0.10589999705553055,0.0498787984251976,3.2734200954437256,0.005772879812866449,0.0355927012860775,0.037357401102781296,0.1761309951543808,2.2295401096343994,0.014833900146186352,0.0003679060027934611,0.34459298849105835
2017-01-28,921.5900268554688,10.5649995803833,0.006341670174151659,1.0000100135803223,3.852950096130371,0.002192460000514984,12.847599983215332,0.004815040156245232,0.13467399775981903,15.268400192260742,38.204498291015625,1.3049099445343018,0.24476799368858337,0.00020900400704704225,0.00027523390599526465,1.5310499668121338,4.258009910583496,0.15541799366474152,0.00038604490691795945,1.9288199837319553e-05,0.02927990071475506,0.025951100513339043,0.01725029945373535,0.0038179298862814903,0.16877900063991547,0.12477999925613403,0.010458399541676044,1.655150055885315,5.5810200137784705e-05,0.014051600359380245,52.990501403808594,9.502340316772461,0.10906100273132324,0.055414799600839615,3.3361101150512695,0.005893180146813393,0.0392535999417305,0.03893750160932541,0.21708300709724426,2.8364999294281006,0.01576860062777996,0.00041471500298939645,0.36493200063705444
2017-01-29,919.4959716796875,10.484000205993652,0.006401840131729841,1.0000100135803223,3.852099895477295,0.0022249300964176655,12.655599594116211,0.005163710098713636,0.14120399951934814,15.505800247192383,38.66640090942383,1.2984999418258667,0.23909500241279602,0.00020425289403647184,0.00027525200857780874,1.9464499950408936,4.344289779663086,0.15788400173187256,0.0003685179108288139,1.9142300516250543e-05,0.02952359989285469,0.025555400177836418,0.017846599221229553,0.004159090109169483,0.16277700662612915,0.1342339962720871,0.009786879643797874,1.8825000524520874,6.082230174797587e-05,0.014733700081706047,54.80289840698242,9.751709938049316,0.10977400094270706,0.05729519948363304,3.439079999923706,0.006480549927800894,0.045117300003767014,0.040738098323345184,0.225164994597435,3.153640031814575,0.014477400109171867,0.00039539291174151003,0.36802399158477783
2017-01-30,920.3820190429688,10.571200370788574,0.006380510050803423,1.0003199577331543,4.021249771118164,0.0024584399070590734,12.707300186157227,0.005251510068774223,0.15376000106334686,15.960800170898438,39.97990036010742,1.350100040435791,0.232354998588562,0.00020792189752683043,0.00027520291041582823,1.8404899835586548,4.218589782714844,0.16182300448417664,0.00036869890755042434,2.7222100470680743e-05,0.029260199517011642,0.02599859982728958,0.020304299890995026,0.0041339402087032795,0.16666600108146667,0.13731299340724945,0.00963526964187622,1.872290015220642,5.787150075775571e-05,0.013334300369024277,49.700599670410156,9.951180458068848,0.11063399910926819,0.06531640142202377,3.457319974899292,0.006433339789509773,0.04495849832892418,0.04588089883327484,0.22261999547481537,2.991610050201416,0.012995800003409386,0.0003314620116725564,0.3804520070552826
2017-01-31,970.4030151367188,10.727499961853027,0.0063143097795546055,0.9999970197677612,4.078639984130859,0.0023711801040917635,12.985099792480469,0.005237239878624678,0.1470160037279129,16.0669002532959,39.520198822021484,1.3597300052642822,0.22589899599552155,0.0002056660014204681,0.0002710350090637803,2.287179946899414,4.293089866638184,0.1601029932498932,0.00037842500023543835,2.9066999559290707e-05,0.028409600257873535,0.02666730061173439,0.019459299743175507,0.00405853008851409,0.16080400347709656,0.14598800241947174,0.009886600077152252,1.7311899662017822,5.8015000831801444e-05,0.014810100197792053,48.423099517822266,9.882949829101562,0.11469600349664688,0.06515339761972427,3.410949945449829,0.006389719899743795,0.041880298405885696,0.0440795011818409,0.2383980005979538,2.915649890899658,0.013294500298798084,0.0003978649037890136,0.37203699350357056
2017-02-01,989.0230102539062,10.732099533081055,0.006539530120790005,0.9999989867210388,4.075329780578613,0.002356689888983965,13.267800331115723,0.0054871398024261,0.1472180038690567,16.033000946044922,39.88819885253906,1.3562699556350708,0.23441100120544434,0.0002093920047627762,0.00027639890322461724,2.4576098918914795,4.214680194854736,0.15941700339317322,0.0003855258983094245,1.982180037884973e-05,0.026680300012230873,0.025474799796938896,0.019023800268769264,0.004061980172991753,0.1633169949054718,0.13729499280452728,0.01007859967648983,1.7218199968338013,5.7056200603256e-05,0.015034300275146961,55.39039993286133,10.072199821472168,0.11939699947834015,0.06514299660921097,3.4312899112701416,0.0063975099474191666,0.045226700603961945,0.04305579885840416,0.24573500454425812,2.8504600524902344,0.013778399676084518,0.00041542790131643414,0.35399898886680603
2017-02-02,1011.7999877929688,10.821399688720703,0.006469130050390959,0.9999939799308777,4.085269927978516,0.002419769996777177,13.136099815368652,0.006294469814747572,0.14569899439811707,16.30940055847168,39.239498138427734,1.3583400249481201,0.21194100379943848,0.00021140500030014664,0.00028256801306270063,2.595089912414551,4.105130195617676,0.15785999596118927,0.00038552191108465195,3.0235400117817335e-05,0.022929999977350235,0.02584570087492466,0.018455900251865387,0.0040930998511612415,0.16601400077342987,0.1459520012140274,0.010206700302660465,1.4875600337982178,5.6334400142077357e-05,0.013459499925374985,98.8124008178711,12.512100219726562,0.12072400003671646,0.061800699681043625,3.383470058441162,0.006331080105155706,0.0531185008585453,0.04223540052771568,0.25135499238967896,2.6360599994659424,0.013345600105822086,0.00044519201037473977,0.3898009955883026
